code,date,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
sh.600679,2023-07-14,8.59,-13.950743,2.079725,2.860249,-37.777594
sh.600679,2023-07-17,8.58,-13.934501999999998,2.0773040000000003,2.856919,-37.733616
sh.600679,2023-07-18,8.51,-13.820818,2.060357,2.833611,-37.425766
sh.600679,2023-07-19,8.55,-13.88578,2.070041,2.84693,-37.60168
sh.600679,2023-07-20,8.48,-13.772095000000002,2.053093,2.8236220000000003,-37.29383
sh.600679,2023-07-21,8.56,-13.902021,2.072462,2.85026,-37.64565800000001
sh.600681,2023-07-05,4.64,14.889920000000002,1.7069880000000002,1.237163,-13.874599
sh.600681,2023-07-06,4.65,14.922011,1.7106669999999995,1.23983,-13.904501000000002
sh.600681,2023-07-07,4.65,14.922011,1.7106669999999995,1.23983,-13.904501000000002
sh.600681,2023-07-10,4.69,15.050372,1.725382,1.250495,-14.02411
sh.600681,2023-07-11,4.65,14.922011,1.7106669999999995,1.23983,-13.904501000000002
sh.600681,2023-07-12,4.62,14.82574,1.69963,1.231831,-13.814795000000002
sh.600681,2023-07-13,4.62,14.82574,1.69963,1.231831,-13.814795000000002
sh.600681,2023-07-14,4.61,14.793648999999998,1.6959509999999998,1.229164,-13.784892
sh.600681,2023-07-17,4.63,14.857829999999998,1.703309,1.234497,-13.844697
sh.600681,2023-07-18,4.66,14.954101,1.714345,1.2424959999999998,-13.934403
sh.600681,2023-07-19,4.66,14.954101,1.714345,1.2424959999999998,-13.934403
sh.600681,2023-07-20,4.64,14.889920000000002,1.7069880000000002,1.237163,-13.874599
sh.600681,2023-07-21,4.68,15.018282,1.721703,1.2478280000000002,-13.994207
sh.600682,2023-07-05,7.83,15.234881,0.619805,1.621235,-10.166966
sh.600682,2023-07-06,7.81,15.195967,0.618222,1.617094,-10.140997
sh.600682,2023-07-07,7.84,15.254339000000002,0.620596,1.623306,-10.179951
sh.600682,2023-07-10,7.84,15.254339000000002,0.620596,1.623306,-10.179951
sh.600682,2023-07-11,7.87,15.31271,0.622971,1.629517,-10.218905
sh.600682,2023-07-12,7.85,15.273796,0.621388,1.625376,-10.192935
sh.600682,2023-07-13,7.87,15.31271,0.622971,1.629517,-10.218905
sh.600682,2023-07-14,7.88,15.332167000000002,0.623763,1.6315879999999998,-10.231889
sh.600682,2023-07-17,7.88,15.332167000000002,0.623763,1.6315879999999998,-10.231889
sh.600682,2023-07-18,7.91,15.390538,0.6261369999999999,1.6378,-10.270843
sh.600682,2023-07-19,7.99,15.546194,0.63247,1.654364,-10.37472
sh.600682,2023-07-20,8.05,15.662937,0.637219,1.6667869999999998,-10.452628
sh.600682,2023-07-21,8.03,15.624023,0.635636,1.6626459999999998,-10.426659
sh.600683,2023-07-05,6.03,17.336766,1.556557,0.525199,-1.341366
sh.600683,2023-07-06,6.14,17.653025,1.584952,0.53478,-1.365836
sh.600683,2023-07-07,6.15,17.681776,1.587534,0.535651,-1.36806
sh.600683,2023-07-10,6.03,17.336766,1.556557,0.525199,-1.341366
sh.600683,2023-07-11,6.04,17.365517,1.559139,0.5260699999999999,-1.343591
sh.600683,2023-07-12,5.62,16.157981,1.4507219999999998,0.489489,-1.250162
sh.600683,2023-07-13,5.93,17.049257,1.530744,0.5164890000000001,-1.319121
sh.600683,2023-07-14,6.06,17.423018,1.564302,0.527812,-1.34804
sh.600683,2023-07-17,5.75,16.531742,1.4842799999999998,0.500812,-1.279081
sh.600683,2023-07-18,5.79,16.646745000000006,1.494605,0.5042949999999999,-1.287978
sh.600683,2023-07-19,5.97,17.164261,1.541069,0.5199729999999999,-1.328019
sh.600683,2023-07-20,6.1,17.538022,1.574627,0.531296,-1.356938
sh.600683,2023-07-21,6.22,17.883032,1.605603,0.541747,-1.383631
sh.600684,2023-07-05,3.22,-1.526632,5.980481,0.489676,-0.944388
sh.600684,2023-07-06,3.24,-1.536114,6.017626,0.492718,-0.950253
sh.600684,2023-07-07,3.26,-1.545597,6.054772,0.495759,-0.956119
sh.600684,2023-07-10,3.26,-1.545597,6.054772,0.495759,-0.956119
sh.600684,2023-07-11,3.26,-1.545597,6.054772,0.495759,-0.956119
sh.600684,2023-07-12,3.22,-1.526632,5.980481,0.489676,-0.944388
sh.600684,2023-07-13,3.27,-1.550338,6.073345,0.49728,-0.959052
sh.600684,2023-07-14,3.27,-1.550338,6.073345,0.49728,-0.959052
sh.600684,2023-07-17,3.27,-1.550338,6.073345,0.49728,-0.959052
sh.600684,2023-07-18,3.27,-1.550338,6.073345,0.49728,-0.959052
sh.600684,2023-07-19,3.32,-1.574043,6.16621,0.504884,-0.973716
sh.600684,2023-07-20,3.35,-1.588266,6.221929,0.509446,-0.982515
sh.600684,2023-07-21,3.41,-1.6167129999999998,6.333366000000002,0.51857,-1.000112
sh.600685,2023-07-05,29.23,61.29684200000001,2.688383,3.045717,27.245488
sh.600685,2023-07-06,29.27,61.380724,2.692062,3.049885,27.282773
sh.600685,2023-07-07,29.67,62.219545,2.728851,3.091564,27.655615
sh.600685,2023-07-10,29.75,62.38731,2.736209,3.0999,27.730184
sh.600685,2023-07-11,29.81,62.513133,2.741728,3.106152,27.78611
sh.600685,2023-07-12,28.08,58.885232,2.582614,2.925889,26.173565
sh.600685,2023-07-13,27.75,58.193205000000006,2.552262,2.891503,25.86597
sh.600685,2023-07-14,27.84,58.381939,2.56054,2.900881,25.94986
sh.600685,2023-07-17,28.16,59.05299599999999,2.589972,2.934225,26.248134000000004
sh.600685,2023-07-18,27.93,58.570674,2.568818,2.910259,26.033749
sh.600685,2023-07-19,27.88,58.465822,2.564219,2.905049,25.987144
sh.600685,2023-07-20,27.3,57.24953100000001,2.5108740000000003,2.844614,25.446522
sh.600685,2023-07-21,27.1,56.830121,2.49248,2.823775,25.2601
sh.600686,2023-07-05,8.52,-16.07299,1.986124,0.320614,-14.043947
sh.600686,2023-07-06,8.38,-15.808879,1.953488,0.315346,-13.813178
sh.600686,2023-07-07,8.13,-15.337254,1.89521,0.305938,-13.40109
sh.600686,2023-07-10,7.86,-14.827899,1.832269,0.29577800000000004,-12.956036
sh.600686,2023-07-11,8.11,-15.299524,1.890547,0.305185,-13.368123
sh.600686,2023-07-12,8.04,-15.167469,1.87423,0.302551,-13.252739000000002
sh.600686,2023-07-13,7.83,-14.771304,1.825276,0.294649,-12.906585
sh.600686,2023-07-14,7.68,-14.488329,1.790309,0.289004,-12.659333
sh.600686,2023-07-17,7.73,-14.582654000000002,1.801964,0.29088600000000003,-12.74175
sh.600686,2023-07-18,7.96,-15.016549,1.855581,0.299541,-13.120871
sh.600686,2023-07-19,7.93,-14.959954000000002,1.848587,0.298412,-13.07142
sh.600686,2023-07-20,7.91,-14.922224,1.843925,0.297659,-13.038453
sh.600686,2023-07-21,7.72,-14.563789000000002,1.7996330000000005,0.290509,-12.725267
sh.600688,2023-07-05,3.12,-10.370122,1.2910700000000002,0.429273,-32.586766
sh.600688,2023-07-06,3.12,-10.370122,1.2910700000000002,0.429273,-32.586766
sh.600688,2023-07-07,3.13,-10.40336,1.295208,0.430649,-32.69121
sh.600688,2023-07-10,3.12,-10.370122,1.2910700000000002,0.429273,-32.586766
sh.600688,2023-07-11,3.12,-10.370122,1.2910700000000002,0.429273,-32.586766
sh.600688,2023-07-12,3.12,-10.370122,1.2910700000000002,0.429273,-32.586766
sh.600688,2023-07-13,3.15,-10.469835,1.303484,0.433401,-32.9001
sh.600688,2023-07-14,3.16,-10.503072,1.3076219999999998,0.434777,-33.004545
sh.600688,2023-07-17,3.11,-10.336884,1.286932,0.427897,-32.482321
sh.600688,2023-07-18,3.12,-10.370122,1.2910700000000002,0.429273,-32.586766
sh.600688,2023-07-19,3.13,-10.40336,1.295208,0.430649,-32.69121
sh.600688,2023-07-20,3.1,-10.303647,1.282794,0.426522,-32.377876
sh.600688,2023-07-21,3.1,-10.303647,1.282794,0.426522,-32.377876
sh.600689,2023-07-05,9.6,-171.094767,4.505601,1.605983,318.255201
sh.600689,2023-07-06,9.87,-175.906807,4.632321,1.6511509999999998,327.206128
sh.600689,2023-07-07,9.76,-173.946346,4.580694,1.632749,323.559454
sh.600689,2023-07-10,9.68,-172.520556,4.543148,1.619366,320.907327
sh.600689,2023-07-11,9.6,-171.094767,4.505601,1.605983,318.255201
sh.600689,2023-07-12,9.55,-170.203648,4.4821339999999985,1.597618,316.597622
sh.600689,2023-07-13,9.68,-172.520556,4.543148,1.619366,320.907327
sh.600689,2023-07-14,9.57,-170.560096,4.491521,1.6009639999999998,317.260653
sh.600689,2023-07-17,9.6,-171.094767,4.505601,1.605983,318.255201
sh.600689,2023-07-18,9.64,-171.80766200000005,4.524374,1.612675,319.5812640000001
sh.600689,2023-07-19,9.74,-173.589899,4.571308,1.629404,322.8964220000001
sh.600689,2023-07-20,9.69,-172.69878,4.547841,1.621039,321.2388430000001
sh.600689,2023-07-21,9.59,-170.916543,4.500908,1.60431,317.9236850000001
sh.600691,2023-07-05,3.17,-1211.080651,1.2494,0.464845,-53.940004
sh.600691,2023-07-06,3.17,-1211.080651,1.2494,0.464845,-53.940004
sh.600691,2023-07-07,3.18,-1214.901094,1.253341,0.466311,-54.110162
sh.600691,2023-07-10,3.25,-1241.6442,1.28093,0.476576,-55.30126600000001
sh.600691,2023-07-11,3.22,-1230.182869,1.269107,0.4721770000000001,-54.79079300000001
sh.600691,2023-07-12,3.27,-1249.285088,1.288813,0.479509,-55.641581
sh.600691,2023-07-13,3.33,-1272.20775,1.312461,0.488307,-56.662528
sh.600691,2023-07-14,3.3,-1260.746419,1.300637,0.483908,-56.152055
sh.600691,2023-07-17,3.28,-1253.1055310000004,1.2927540000000002,0.480975,-55.811739
sh.600691,2023-07-18,3.31,-1264.566862,1.304578,0.485374,-56.322212
sh.600691,2023-07-19,3.36,-1283.669081,1.324285,0.492706,-57.173001
sh.600691,2023-07-20,3.36,-1283.669081,1.324285,0.492706,-57.173001
sh.600691,2023-07-21,3.34,-1276.028194,1.316402,0.489774,-56.832686
sh.600692,2023-07-05,5.68,-112.067806,2.203147,1.604852,-25.971166
sh.600692,2023-07-06,5.72,-112.857016,2.218662,1.616154,-26.154061
sh.600692,2023-07-07,5.72,-112.857016,2.218662,1.616154,-26.154061
sh.600692,2023-07-10,5.72,-112.857016,2.218662,1.616154,-26.154061
sh.600692,2023-07-11,5.74,-113.251621,2.226419,1.621805,-26.245509
sh.600692,2023-07-12,5.69,-112.265108,2.207025,1.607677,-26.01689
sh.600692,2023-07-13,5.71,-112.65971299999998,2.214783,1.613328,-26.108337
sh.600692,2023-07-14,5.73,-113.054318,2.222541,1.6189790000000002,-26.199785
sh.600692,2023-07-17,5.74,-113.251621,2.226419,1.621805,-26.245509
sh.600692,2023-07-18,5.82,-114.83004,2.25745,1.644408,-26.6113
sh.600692,2023-07-19,5.85,-115.421948,2.269086,1.652885,-26.748472
sh.600692,2023-07-20,5.84,-115.224645,2.265207,1.650059,-26.702748
sh.600692,2023-07-21,5.9,-116.40846,2.28848,1.667012,-26.977091
sh.600693,2023-07-05,3.93,144.642667,0.968295,2.034007,-334.741359
sh.600693,2023-07-06,3.93,144.642667,0.968295,2.034007,-334.741359
sh.600693,2023-07-07,3.95,145.37876200000005,0.973222,2.0443580000000003,-336.444877
sh.600693,2023-07-10,3.96,145.74681,0.975686,2.049534,-337.2966370000001
sh.600693,2023-07-11,3.93,144.642667,0.968295,2.034007,-334.741359
sh.600693,2023-07-12,3.88,142.80243000000004,0.955975,2.0081290000000003,-330.482563
sh.600693,2023-07-13,3.95,145.37876200000005,0.973222,2.0443580000000003,-336.444877
sh.600693,2023-07-14,3.93,144.642667,0.968295,2.034007,-334.741359
sh.600693,2023-07-17,3.95,145.37876200000005,0.973222,2.0443580000000003,-336.444877
sh.600693,2023-07-18,4.0,147.219,0.985542,2.070236,-340.703673
sh.600693,2023-07-19,4.08,150.16338000000005,1.005252,2.111641,-347.5177470000001
sh.600693,2023-07-20,4.13,152.003617,1.017572,2.137519,-351.776543
sh.600693,2023-07-21,4.16,153.10776,1.0249629999999998,2.153046,-354.33182
sh.600694,2023-07-05,18.12,10.372693,0.646008,0.7371409999999999,-24.424237
sh.600694,2023-07-06,18.02,10.315449,0.642442,0.733073,-24.289445
sh.600694,2023-07-07,18.17,10.401315,0.64779,0.739175,-24.491633
sh.600694,2023-07-10,18.19,10.412764,0.6485029999999999,0.739989,-24.518591
sh.600694,2023-07-11,18.37,10.515804,0.65492,0.747311,-24.761216
sh.600694,2023-07-12,18.29,10.470009,0.652068,0.744057,-24.653382
sh.600694,2023-07-13,18.48,10.578773,0.658842,0.751786,-24.909486
sh.600694,2023-07-14,18.47,10.573049,0.658486,0.75138,-24.896007
sh.600694,2023-07-17,18.64,10.670364,0.664546,0.7582949999999999,-25.125153
sh.600694,2023-07-18,18.98,10.864995,0.676668,0.772127,-25.583444
sh.600694,2023-07-19,19.17,10.97376,0.683442,0.779856,-25.839548
sh.600694,2023-07-20,19.14,10.956587,0.682372,0.778636,-25.799111
sh.600694,2023-07-21,19.21,10.996658,0.684868,0.7814840000000001,-25.893465
sh.600696,2023-07-05,24.23,139.802907,14.81974,6.474979,24.411706
sh.600696,2023-07-06,24.03,138.64894099999998,14.697415,6.421533,24.210206
sh.600696,2023-07-07,24.38,140.668381,14.911485,6.515063,24.562831
sh.600696,2023-07-10,24.65,142.226234,15.076624,6.587215,24.834856
sh.600696,2023-07-11,24.89,143.610993,15.223415,6.651350999999999,25.076655
sh.600696,2023-07-12,25.1,144.822656,15.351857,6.7074690000000015,25.28823
sh.600696,2023-07-13,25.08,144.70726000000005,15.339624,6.702124,25.26808
sh.600696,2023-07-14,24.75,142.803217,15.137787,6.613938,24.935606
sh.600696,2023-07-17,24.78,142.976312,15.156135999999998,6.621955000000002,24.965831
sh.600696,2023-07-18,24.92,143.784087,15.241764000000002,6.659367,25.10688
sh.600696,2023-07-19,24.92,143.784087,15.241764000000002,6.659367,25.10688
sh.600696,2023-07-20,24.81,143.149406,15.174485,6.629972,24.996056
sh.600696,2023-07-21,24.99,144.187975,15.284578,6.6780740000000005,25.177405
sh.600697,2023-07-05,12.67,-12.825045,0.8421370000000001,0.290374,-4.125379
sh.600697,2023-07-06,12.64,-12.794678,0.8401430000000001,0.289687,-4.115611
sh.600697,2023-07-07,12.65,-12.8048,0.840808,0.289916,-4.118867
sh.600697,2023-07-10,12.75,-12.906024,0.847455,0.292208,-4.151427
sh.600697,2023-07-11,12.75,-12.906024,0.847455,0.292208,-4.151427
sh.600697,2023-07-12,12.65,-12.8048,0.840808,0.289916,-4.118867
sh.600697,2023-07-13,12.65,-12.8048,0.840808,0.289916,-4.118867
sh.600697,2023-07-14,12.54,-12.693454,0.8334959999999999,0.287395,-4.083051
sh.600697,2023-07-17,12.54,-12.693454,0.8334959999999999,0.287395,-4.083051
sh.600697,2023-07-18,12.6,-12.754189,0.837484,0.28877,-4.1025870000000015
sh.600697,2023-07-19,12.61,-12.764311,0.838149,0.288999,-4.105843
sh.600697,2023-07-20,12.69,-12.84529,0.8434659999999999,0.290833,-4.131891
sh.600697,2023-07-21,12.84,-12.997125,0.8534370000000001,0.29427,-4.180732
sh.600698,2023-07-05,4.73,-184.291305,6.667575,14.312574,-329.93699
sh.600698,2023-07-06,4.69,-182.732816,6.61119,14.191537,-327.146825
sh.600698,2023-07-07,4.69,-182.732816,6.61119,14.191537,-327.146825
sh.600698,2023-07-10,4.66,-181.563949,6.5689009999999985,14.10076,-325.054201
sh.600698,2023-07-11,4.75,-185.070549,6.695767999999998,14.373092000000002,-331.3320720000001
sh.600698,2023-07-12,4.82,-187.797904,6.7944429999999985,14.584906,-336.214861
sh.600698,2023-07-13,4.76,-185.460171,6.709865,14.403351,-332.029613
sh.600698,2023-07-14,4.71,-183.51206,6.6393830000000005,14.252055,-328.541907
sh.600698,2023-07-17,4.67,-181.953571,6.582997,14.131019,-325.751742
sh.600698,2023-07-18,4.76,-185.460171,6.709865,14.403351,-332.029613
sh.600698,2023-07-19,4.72,-183.901682,6.653478999999999,14.282314,-329.239448
sh.600698,2023-07-20,4.62,-180.00546,6.5125160000000015,13.979723000000002,-322.264036
sh.600698,2023-07-21,4.58,-178.446971,6.45613,13.858686,-319.4738720000001
sh.600702,2023-07-05,127.3,24.59802,6.136430000000002,6.84939,103.904633
sh.600702,2023-07-06,126.5,24.443437,6.097867,6.8063460000000005,103.251658
sh.600702,2023-07-07,125.74,24.296583,6.0612309999999985,6.765453999999999,102.631332
sh.600702,2023-07-10,127.18,24.574833,6.130646,6.842933,103.806687
sh.600702,2023-07-11,126.54,24.451166,6.0997949999999985,6.808497999999998,103.284307
sh.600702,2023-07-12,125.3,24.211563,6.040021,6.74178,102.272195
sh.600702,2023-07-13,134.28,25.946757,6.472898000000002,7.224949,109.60183899999998
sh.600702,2023-07-14,133.34,25.765122,6.427585,7.174372999999999,108.834593
sh.600702,2023-07-17,131.54,25.41731,6.340817,7.0775229999999985,107.3654
sh.600702,2023-07-18,130.66,25.247269,6.2983970000000005,7.030175,106.647127
sh.600702,2023-07-19,129.92,25.10428,6.262726,6.990359,106.043126
sh.600702,2023-07-20,128.66,24.860811,6.201989,6.922565,105.01469
sh.600702,2023-07-21,131.2,25.351612,6.324428,7.05923,107.087885
sh.600703,2023-07-05,17.45,185.367641,2.281712,6.685097,15.957107
sh.600703,2023-07-06,17.57,186.642376,2.297403,6.7310690000000015,16.066841
sh.600703,2023-07-07,17.1,181.649665,2.235947,6.551012,15.637051
sh.600703,2023-07-10,17.1,181.649665,2.235947,6.551012,15.637051
sh.600703,2023-07-11,17.16,182.287033,2.243792,6.573998,15.691918
sh.600703,2023-07-12,16.87,179.206424,2.205873,6.462899,15.426728
sh.600703,2023-07-13,17.11,181.755893,2.237255,6.554842999999999,15.646195
sh.600703,2023-07-14,17.12,181.862121,2.238562,6.558674000000001,15.65534
sh.600703,2023-07-17,17.09,181.543438,2.234639,6.547181,15.627906
sh.600703,2023-07-18,17.1,181.649665,2.235947,6.551012,15.637051
sh.600703,2023-07-19,16.89,179.41888,2.208488,6.470561,15.445017000000002
sh.600703,2023-07-20,16.7,177.40055,2.183644,6.397772,15.271272
sh.600703,2023-07-21,16.51,175.382221,2.1588,6.3249830000000005,15.097527
sh.600706,2023-07-05,17.64,-23.78172,4.6341790000000005,4.41177,-48.703162
sh.600706,2023-07-06,17.51,-23.606458,4.600027,4.379257,-48.344238
sh.600706,2023-07-07,17.89,-24.118763,4.699856,4.474295,-49.393399
sh.600706,2023-07-10,18.14,-24.455805,4.7655330000000005,4.53682,-50.083637
sh.600706,2023-07-11,17.64,-23.78172,4.6341790000000005,4.41177,-48.703162
sh.600706,2023-07-12,17.97,-24.226616,4.720873,4.494303,-49.614275
sh.600706,2023-07-13,17.49,-23.579495,4.594773,4.374255000000002,-48.289019
sh.600706,2023-07-14,16.68,-22.487477,4.381979,4.1716739999999985,-46.05265
sh.600706,2023-07-17,17.04,-22.972818,4.476554,4.26171,-47.046592
sh.600706,2023-07-18,16.78,-22.622294,4.40825,4.1966839999999985,-46.328745
sh.600706,2023-07-19,16.51,-22.258288,4.337318,4.129157,-45.583288
sh.600706,2023-07-20,16.95,-22.851483,4.45291,4.239201,-46.798106
sh.600706,2023-07-21,17.15,-23.121117,4.505452,4.289221,-47.350296
sh.600708,2023-07-05,2.16,89.728134,0.44542,0.360045,7.723721
sh.600708,2023-07-06,2.18,90.55895,0.449545,0.363379,7.795236999999998
sh.600708,2023-07-07,2.17,90.143542,0.447482,0.361712,7.759479
sh.600708,2023-07-10,2.17,90.143542,0.447482,0.361712,7.759479
sh.600708,2023-07-11,2.18,90.55895,0.449545,0.363379,7.795236999999998
sh.600708,2023-07-12,2.13,88.48191,0.439234,0.355045,7.616447
sh.600708,2023-07-13,2.14,88.897318,0.441296,0.356712,7.652205
sh.600708,2023-07-14,2.14,88.897318,0.441296,0.356712,7.652205
sh.600708,2023-07-17,2.12,88.066502,0.437172,0.353378,7.580689
sh.600708,2023-07-18,2.13,88.48191,0.439234,0.355045,7.616447
sh.600708,2023-07-19,2.2,91.389766,0.4536689999999999,0.366713,7.866753
sh.600708,2023-07-20,2.23,92.63599,0.459855,0.371713,7.974027
sh.600708,2023-07-21,2.28,94.71303,0.470166,0.380048,8.152817
sh.600710,2023-07-05,8.77,12.018304,1.762604,0.081013,2.722165
sh.600710,2023-07-06,8.8,12.059416,1.768634,0.08129,2.731477
sh.600710,2023-07-07,8.71,11.936081,1.750545,0.080459,2.703541
sh.600710,2023-07-10,8.7,11.922377,1.748536,0.080367,2.700437
sh.600710,2023-07-11,8.69,11.908673,1.7465259999999998,0.080274,2.697333
sh.600710,2023-07-12,8.58,11.757931,1.724418,0.07925800000000001,2.66319
sh.600710,2023-07-13,8.53,11.689411,1.7143689999999998,0.078796,2.64767
sh.600710,2023-07-14,8.49,11.634596,1.70633,0.078427,2.635254
sh.600710,2023-07-17,8.47,11.349026,1.7023099999999998,0.08577699999999999,2.629046
sh.600710,2023-07-18,8.51,11.402622,1.710349,0.08618200000000001,2.641462
sh.600710,2023-07-19,8.42,11.282031,1.692261,0.08527,2.613526
sh.600710,2023-07-20,8.36,11.201636,1.680202,0.084663,2.594903
sh.600710,2023-07-21,8.4,11.255233,1.688241,0.08506799999999999,2.607319
sh.600711,2023-07-05,5.15,-36.985492,1.148996,0.646155,11.394961
sh.600711,2023-07-06,5.04,-36.19551,1.124454,0.632354,11.151573
sh.600711,2023-07-07,5.02,-35.942135,1.116583,0.627927,11.07351
sh.600711,2023-07-10,5.01,-35.870537,1.114359,0.626676,11.051451
sh.600711,2023-07-11,5.02,-35.942135,1.116583,0.627927,11.07351
sh.600711,2023-07-12,4.98,-35.655743,1.107686,0.622924,10.985275
sh.600711,2023-07-13,5.05,-36.156928,1.123256,0.63168,11.139686
sh.600711,2023-07-14,5.02,-35.942135,1.116583,0.627927,11.07351
sh.600711,2023-07-17,4.96,-35.512547,1.103237,0.620422,10.941157
sh.600711,2023-07-18,5.0,-35.79893900000001,1.112134,0.625425,11.029392
sh.600711,2023-07-19,5.01,-35.870537,1.114359,0.626676,11.051451
sh.600711,2023-07-20,5.03,-36.013733,1.118807,0.629178,11.095569
sh.600711,2023-07-21,5.03,-36.013733,1.118807,0.629178,11.095569
sh.600712,2023-07-05,3.78,-31.763468,2.520927,3.207526,87.314099
sh.600712,2023-07-06,3.75,-31.511377000000003,2.5009200000000003,3.182069,86.62113000000002
sh.600712,2023-07-07,3.76,-31.595407,2.507589,3.190555,86.85211899999999
sh.600712,2023-07-10,3.79,-31.847498,2.527596,3.216011,87.545088
sh.600712,2023-07-11,3.81,-32.015559,2.540935,3.2329830000000004,88.007068
sh.600712,2023-07-12,3.78,-31.763468,2.520927,3.207526,87.314099
sh.600712,2023-07-13,3.81,-32.015559,2.540935,3.2329830000000004,88.007068
sh.600712,2023-07-14,3.82,-32.099589,2.547604,3.241468,88.238057
sh.600712,2023-07-17,3.83,-32.18362,2.554273,3.249954,88.469047
sh.600712,2023-07-18,3.89,-32.687802000000005,2.594288,3.300867,89.854985
sh.600712,2023-07-19,4.06,-34.116316999999995,2.707663,3.44512,93.78181
sh.600712,2023-07-20,4.17,-35.040651000000004,2.781023,3.538461,96.322696
sh.600712,2023-07-21,4.16,-34.956621000000005,2.774354,3.529976,96.091706
sh.600713,2023-07-05,5.33,11.406663,1.131882,0.132768,-7.471833
sh.600713,2023-07-06,5.27,11.278258,1.11914,0.131274,-7.387722
sh.600713,2023-07-07,5.29,11.321059,1.1233879999999998,0.131772,-7.415758999999999
sh.600713,2023-07-10,5.27,11.278258,1.11914,0.131274,-7.387722
sh.600713,2023-07-11,5.3,11.34246,1.1255110000000002,0.132021,-7.429777
sh.600713,2023-07-12,5.21,11.149852,1.106399,0.129779,-7.303611
sh.600713,2023-07-13,5.28,11.299658,1.121264,0.131523,-7.401739999999998
sh.600713,2023-07-14,5.29,11.321059,1.1233879999999998,0.131772,-7.415758999999999
sh.600713,2023-07-17,5.33,11.406663,1.131882,0.132768,-7.471833
sh.600713,2023-07-18,5.32,11.385262,1.129758,0.132519,-7.457814
sh.600713,2023-07-19,5.34,11.428064,1.1340059999999998,0.133017,-7.4858509999999985
sh.600713,2023-07-20,5.3,11.34246,1.1255110000000002,0.132021,-7.429777
sh.600713,2023-07-21,5.34,11.428064,1.1340059999999998,0.133017,-7.4858509999999985
sh.600714,2023-07-05,9.61,107.717211,3.798407,8.994877,232.457125
sh.600714,2023-07-06,9.48,106.260058,3.747024,8.873198,229.312544
sh.600714,2023-07-07,9.45,105.923792,3.735166,8.845118,228.586871
sh.600714,2023-07-10,9.46,106.035881,3.739119,8.854478,228.828762
sh.600714,2023-07-11,9.55,107.044679,3.774692,8.938717,231.00578
sh.600714,2023-07-12,9.4,105.363349,3.715403,8.798319000000003,227.377417
sh.600714,2023-07-13,9.39,105.25126000000002,3.711451,8.788959,227.135526
sh.600714,2023-07-14,9.29,104.130373,3.671925,8.695359,224.716617
sh.600714,2023-07-17,9.21,103.233664,3.640305,8.62048,222.78149
sh.600714,2023-07-18,9.29,104.130373,3.671925,8.695359,224.716617
sh.600714,2023-07-19,9.18,102.897398,3.628447,8.5924,222.055817
sh.600714,2023-07-20,9.08,101.776511,3.588922,8.498801,219.636909
sh.600714,2023-07-21,9.07,101.664422,3.584969,8.489441000000001,219.395018
sh.600715,2023-07-05,2.2,-3.271103,5.229854,5.541848,143.710724
sh.600715,2023-07-06,2.18,-3.241366,5.18231,5.491468,142.404263
sh.600715,2023-07-07,2.17,-3.226497,5.158538,5.466278,141.751032
sh.600715,2023-07-10,2.25,-3.345446,5.348715,5.667799,146.976877
sh.600715,2023-07-11,2.22,-3.30084,5.277398000000002,5.592229,145.017185
sh.600715,2023-07-12,2.17,-3.226497,5.158538,5.466278,141.751032
sh.600715,2023-07-13,2.22,-3.30084,5.277398000000002,5.592229,145.017185
sh.600715,2023-07-14,2.23,-3.315709,5.30117,5.617419,145.670416
sh.600715,2023-07-17,2.21,-3.285972,5.2536260000000015,5.567039,144.363955
sh.600715,2023-07-18,2.19,-3.256235,5.206082,5.5166580000000005,143.057493
sh.600715,2023-07-19,2.19,-3.256235,5.206082,5.5166580000000005,143.057493
sh.600715,2023-07-20,2.2,-3.271103,5.229854,5.541848,143.710724
sh.600715,2023-07-21,2.26,-3.360315,5.3724870000000005,5.69299,147.630107
